cell_id,Elanus caeruleus,Elanus caeruleus caeruleus,Elanus caeruleus [vociferus Group]
84ac863ffffffff,12.0,0.0,0.0
84ac865ffffffff,3.0,0.0,0.0
84ac867ffffffff,84.0,0.0,0.0
84ac90dffffffff,2.0,0.0,0.0
84ac93dffffffff,2.0,0.0,0.0
84ac949ffffffff,4.0,0.0,0.0
84ac95bffffffff,8.0,0.0,0.0
84ac969ffffffff,3.0,0.0,0.0
84ac96dffffffff,11.0,0.0,0.0
84aca07ffffffff,2.0,0.0,0.0
84aca15ffffffff,3.0,0.0,0.0
84aca21ffffffff,1.0,0.0,0.0
84aca27ffffffff,14.0,0.0,0.0
84aca35ffffffff,2.0,0.0,0.0
84aca39ffffffff,4.0,0.0,0.0
84aca3dffffffff,10.0,0.0,0.0
84aca41ffffffff,2.0,2.0,0.0
84aca45ffffffff,12.0,0.0,0.0
84aca49ffffffff,4.0,0.0,0.0
84aca4bffffffff,11.0,3.0,0.0
84aca4dffffffff,1.0,0.0,0.0
84aca5dffffffff,3.0,0.0,0.0
84aca61ffffffff,45.0,8.0,0.0
84aca63ffffffff,4.0,0.0,0.0
84aca69ffffffff,5.0,0.0,0.0
84aca6bffffffff,73.0,11.0,0.0
84aca6dffffffff,3.0,0.0,0.0
84acaa5ffffffff,4.0,0.0,0.0
84acae7ffffffff,1.0,0.0,0.0
84acaedffffffff,13.0,0.0,0.0
84acb11ffffffff,1.0,0.0,0.0
84acb15ffffffff,2.0,0.0,0.0
84acb1bffffffff,21.0,11.0,0.0
84acb33ffffffff,3.0,0.0,0.0
84acb35ffffffff,2.0,0.0,0.0
84acb3bffffffff,3.0,0.0,0.0
84ad12dffffffff,2.0,0.0,0.0
84ad321ffffffff,110.0,23.0,0.0
84ad325ffffffff,29.0,15.0,0.0
84ad329ffffffff,673.0,213.0,0.0
84ad32dffffffff,11.0,2.0,0.0
84ad361ffffffff,98.0,16.0,0.0
84ad365ffffffff,33.0,16.0,0.0
84ad367ffffffff,207.0,64.0,0.0
84ad369ffffffff,503.0,137.0,0.0
84ad36dffffffff,56.0,21.0,0.0
84ad821ffffffff,5.0,0.0,0.0
84ad825ffffffff,4.0,0.0,0.0
84ad829ffffffff,6.0,0.0,0.0
84ad82dffffffff,11.0,0.0,0.0
84ad861ffffffff,5.0,0.0,0.0
84ad865ffffffff,4.0,0.0,0.0
84ad867ffffffff,13.0,0.0,0.0
84ad869ffffffff,4.0,0.0,0.0
84ad8b5ffffffff,4.0,0.0,0.0
84ad8b7ffffffff,6.0,6.0,0.0
84ad8b9ffffffff,1.0,0.0,0.0
84ad91bffffffff,2.0,0.0,0.0
84ad953ffffffff,2.0,0.0,0.0
84ad95bffffffff,1.0,1.0,0.0
84ad9a5ffffffff,2.0,0.0,0.0
84ada1bffffffff,4.0,2.0,0.0
84ada21ffffffff,7.0,2.0,0.0
84ada2bffffffff,2.0,0.0,0.0
84ada2dffffffff,2.0,2.0,0.0
84ada39ffffffff,5.0,1.0,0.0
84ada49ffffffff,13.0,7.0,0.0
84ada4dffffffff,9.0,7.0,0.0
84adacbffffffff,2.0,0.0,0.0
84adb13ffffffff,2.0,2.0,0.0
84adb2bffffffff,8.0,2.0,0.0
84adb3dffffffff,2.0,0.0,0.0
84adb53ffffffff,2.0,0.0,0.0
84adb63ffffffff,2.0,0.0,0.0
84bc0bdffffffff,2.0,0.0,0.0
84bc19bffffffff,13.0,0.0,0.0
84bc1b7ffffffff,1.0,0.0,0.0
84bc1bbffffffff,1.0,0.0,0.0
84bc409ffffffff,8.0,0.0,0.0
84bc411ffffffff,3.0,0.0,0.0
84bc419ffffffff,1.0,0.0,0.0
84bc41bffffffff,2.0,0.0,0.0
84bc41dffffffff,2.0,0.0,0.0
84bc431ffffffff,2.0,2.0,0.0
84bc443ffffffff,6.0,0.0,0.0
84bc453ffffffff,2.0,0.0,0.0
84bc455ffffffff,25.0,0.0,0.0
84bc457ffffffff,10.0,0.0,0.0
84bc469ffffffff,2.0,0.0,0.0
84bc46dffffffff,2.0,0.0,0.0
84bc481ffffffff,8.0,1.0,0.0
84bc483ffffffff,2.0,0.0,0.0
84bc491ffffffff,3.0,0.0,0.0
84bc497ffffffff,1.0,0.0,0.0
84bc499ffffffff,3.0,0.0,0.0
84bc49bffffffff,22.0,0.0,0.0
84bc49dffffffff,2.0,0.0,0.0
84bc4a3ffffffff,1.0,1.0,0.0
84bc4bbffffffff,6.0,3.0,0.0
84bc4d3ffffffff,4.0,2.0,0.0
84bc4d5ffffffff,7.0,0.0,0.0
84bc4d7ffffffff,1.0,0.0,0.0
84bc4d9ffffffff,30.0,12.0,0.0
84bc4dbffffffff,15.0,3.0,0.0
84bc4ddffffffff,10.0,2.0,0.0
84bc50bffffffff,5.0,0.0,0.0
84bc511ffffffff,2.0,0.0,0.0
84bc519ffffffff,1.0,0.0,0.0
84bc533ffffffff,1.0,0.0,0.0
84bc543ffffffff,3.0,0.0,0.0
84bc545ffffffff,2.0,0.0,0.0
84bc549ffffffff,1.0,1.0,0.0
84bc567ffffffff,2.0,0.0,0.0
84bc595ffffffff,3.0,0.0,0.0
84bc5e9ffffffff,1.0,0.0,0.0
84bc5edffffffff,2.0,0.0,0.0
84bc683ffffffff,18.0,5.0,0.0
84bc687ffffffff,76.0,13.0,0.0
84bc695ffffffff,15.0,2.0,0.0
84bc697ffffffff,48.0,0.0,0.0
84bc6a1ffffffff,4.0,0.0,0.0
84bc6a3ffffffff,69.0,16.0,0.0
84bc6abffffffff,40.0,9.0,0.0
84bc6b1ffffffff,17.0,0.0,0.0
84bc6b3ffffffff,5.0,0.0,0.0
84bc6b5ffffffff,4.0,0.0,0.0
84bc6b7ffffffff,2.0,0.0,0.0
84bc6b9ffffffff,14.0,0.0,0.0
84bc6bbffffffff,23.0,9.0,0.0
84bc6bdffffffff,45.0,19.0,0.0
84bc717ffffffff,15.0,0.0,0.0
84bc723ffffffff,2.0,0.0,0.0
84bc727ffffffff,2.0,0.0,0.0
84bc731ffffffff,9.0,0.0,0.0
84bc735ffffffff,9.0,2.0,0.0
84bc737ffffffff,18.0,3.0,0.0
84bc739ffffffff,1.0,0.0,0.0
84bc73bffffffff,2.0,0.0,0.0
84bc891ffffffff,2.0,0.0,0.0
84bc893ffffffff,1.0,0.0,0.0
84bc897ffffffff,2.0,0.0,0.0
84bc899ffffffff,2.0,0.0,0.0
84bc89bffffffff,5.0,0.0,0.0
84bc8d3ffffffff,1.0,1.0,0.0
84bcc05ffffffff,22.0,15.0,0.0
84bcc07ffffffff,3.0,3.0,0.0
84bcc09ffffffff,4.0,4.0,0.0
84bcc0dffffffff,8.0,6.0,0.0
84bcc15ffffffff,1.0,0.0,0.0
84bcc17ffffffff,20.0,6.0,0.0
84bcc1dffffffff,2.0,0.0,0.0
84bcc21ffffffff,40.0,10.0,0.0
84bcc23ffffffff,305.0,74.0,0.0
84bcc25ffffffff,8.0,1.0,0.0
84bcc27ffffffff,35.0,10.0,0.0
84bcc29ffffffff,41.0,0.0,0.0
84bcc2bffffffff,73.0,28.0,0.0
84bcc2dffffffff,1.0,0.0,0.0
84bcc31ffffffff,5.0,2.0,0.0
84bcc33ffffffff,22.0,4.0,0.0
84bcc35ffffffff,83.0,18.0,0.0
84bcc37ffffffff,16.0,8.0,0.0
84bcc39ffffffff,4.0,2.0,0.0
84bcc3bffffffff,10.0,8.0,0.0
84bcc3dffffffff,268.0,71.0,0.0
84bcc41ffffffff,2.0,2.0,0.0
84bcc43ffffffff,5.0,5.0,0.0
84bcc45ffffffff,7.0,3.0,0.0
84bcc47ffffffff,3.0,1.0,0.0
84bcc49ffffffff,10.0,4.0,0.0
84bcc4bffffffff,32.0,10.0,0.0
84bcc4dffffffff,14.0,5.0,0.0
84bcc51ffffffff,2.0,0.0,0.0
84bcc5bffffffff,2.0,2.0,0.0
84bcc61ffffffff,1.0,0.0,0.0
84bcc65ffffffff,69.0,19.0,0.0
84bcc67ffffffff,4.0,0.0,0.0
84bcc69ffffffff,20.0,0.0,0.0
84bcc6bffffffff,2.0,0.0,0.0
84bcc6dffffffff,170.0,42.0,0.0
84bcca5ffffffff,33.0,15.0,0.0
84bcca7ffffffff,7.0,0.0,0.0
84bcca9ffffffff,2.0,0.0,0.0
84bccadffffffff,4.0,0.0,0.0
84bccc7ffffffff,12.0,0.0,0.0
84bccc9ffffffff,4.0,0.0,0.0
84bcccbffffffff,1.0,0.0,0.0
84bcce1ffffffff,5.0,0.0,0.0
84bcce9ffffffff,2.0,2.0,0.0
84bcd01ffffffff,18.0,2.0,0.0
84bcd03ffffffff,13.0,2.0,0.0
84bcd05ffffffff,44.0,3.0,0.0
84bcd07ffffffff,29.0,9.0,0.0
84bcd09ffffffff,6.0,4.0,0.0
84bcd0bffffffff,2.0,2.0,0.0
84bcd0dffffffff,22.0,4.0,0.0
84bcd11ffffffff,15.0,2.0,0.0
84bcd13ffffffff,16.0,7.0,0.0
84bcd15ffffffff,33.0,16.0,0.0
84bcd17ffffffff,9.0,2.0,0.0
84bcd19ffffffff,61.0,5.0,0.0
84bcd1bffffffff,8.0,2.0,0.0
84bcd1dffffffff,70.0,11.0,0.0
84bcd21ffffffff,127.0,31.0,0.0
84bcd23ffffffff,15.0,0.0,0.0
84bcd25ffffffff,49.0,11.0,0.0
84bcd27ffffffff,27.0,4.0,0.0
84bcd29ffffffff,137.0,16.0,0.0
84bcd2bffffffff,2.0,2.0,0.0
84bcd2dffffffff,31.0,6.0,0.0
84bcd35ffffffff,8.0,4.0,0.0
84bcd37ffffffff,9.0,4.0,0.0
84bcd39ffffffff,2.0,2.0,0.0
84bcd3bffffffff,2.0,2.0,0.0
84bcd3dffffffff,9.0,2.0,0.0
84bcd43ffffffff,9.0,0.0,0.0
84bcd45ffffffff,13.0,0.0,0.0
84bcd4bffffffff,7.0,0.0,0.0
84bcd4dffffffff,7.0,7.0,0.0
84bcd51ffffffff,10.0,1.0,0.0
84bcd53ffffffff,6.0,0.0,0.0
84bcd55ffffffff,8.0,6.0,0.0
84bcd57ffffffff,22.0,8.0,0.0
84bcd59ffffffff,4.0,0.0,0.0
84bcd5bffffffff,8.0,0.0,0.0
84bcd61ffffffff,2.0,0.0,0.0
84bcd63ffffffff,93.0,12.0,0.0
84bcd67ffffffff,79.0,13.0,0.0
84bcd69ffffffff,2.0,0.0,0.0
84bcd6dffffffff,67.0,7.0,0.0
84bcd81ffffffff,10.0,2.0,0.0
84bcd85ffffffff,5.0,0.0,0.0
84bcd89ffffffff,10.0,6.0,0.0
84bcd8bffffffff,3.0,0.0,0.0
84bcd99ffffffff,3.0,0.0,0.0
84bcd9bffffffff,6.0,0.0,0.0
84bcda1ffffffff,2.0,0.0,0.0
84bcdc1ffffffff,246.0,60.0,0.0
84bcdc3ffffffff,51.0,17.0,0.0
84bcdc5ffffffff,27.0,2.0,0.0
84bcdc7ffffffff,21.0,14.0,0.0
84bcdc9ffffffff,196.0,55.0,0.0
84bcdcbffffffff,9.0,2.0,0.0
84bcdcdffffffff,57.0,19.0,0.0
84bcdd1ffffffff,89.0,20.0,0.0
84bcdd5ffffffff,1.0,0.0,0.0
84bcdd9ffffffff,10.0,2.0,0.0
84bcddbffffffff,2.0,0.0,0.0
84bcdddffffffff,9.0,4.0,0.0
84bcde1ffffffff,2.0,2.0,0.0
84bcde3ffffffff,4.0,0.0,0.0
84bcde5ffffffff,51.0,7.0,0.0
84bcde7ffffffff,1.0,0.0,0.0
84bcdebffffffff,61.0,3.0,0.0
84bce05ffffffff,3.0,0.0,0.0
84bce09ffffffff,3.0,0.0,0.0
84bce0dffffffff,3.0,1.0,0.0
84bce21ffffffff,11.0,7.0,0.0
84bce25ffffffff,8.0,4.0,0.0
84bce27ffffffff,21.0,10.0,0.0
84bce29ffffffff,51.0,21.0,0.0
84bce2dffffffff,8.0,2.0,0.0
84bce37ffffffff,5.0,0.0,0.0
84bce45ffffffff,1.0,0.0,0.0
84bce51ffffffff,2.0,0.0,0.0
84bce55ffffffff,2.0,0.0,0.0
84bce61ffffffff,13.0,2.0,0.0
84bce63ffffffff,2.0,2.0,0.0
84bce65ffffffff,2.0,0.0,0.0
84bce67ffffffff,6.0,4.0,0.0
84bce6bffffffff,2.0,2.0,0.0
84bce6dffffffff,1.0,0.0,0.0
84bce83ffffffff,26.0,4.0,0.0
84bce85ffffffff,10.0,0.0,0.0
84bce87ffffffff,2.0,2.0,0.0
84bce8bffffffff,2.0,2.0,0.0
84bce8dffffffff,6.0,4.0,0.0
84bce95ffffffff,20.0,4.0,0.0
84bce99ffffffff,6.0,0.0,0.0
84bce9dffffffff,6.0,4.0,0.0
84bcea1ffffffff,5.0,0.0,0.0
84bceb9ffffffff,1.0,1.0,0.0
84bcec7ffffffff,1.0,0.0,0.0
84bced9ffffffff,1.0,0.0,0.0
84bcee3ffffffff,3.0,0.0,0.0
84bcee7ffffffff,2.0,0.0,0.0
84bceedffffffff,1.0,0.0,0.0
84bcf05ffffffff,8.0,2.0,0.0
84bcf09ffffffff,1.0,0.0,0.0
84bcf0dffffffff,5.0,1.0,0.0
84bcf11ffffffff,4.0,2.0,0.0
84bcf13ffffffff,3.0,0.0,0.0
84bcf15ffffffff,3.0,0.0,0.0
84bcf17ffffffff,3.0,0.0,0.0
84bcf1bffffffff,15.0,5.0,0.0
84bcf21ffffffff,8.0,1.0,0.0
84bcf23ffffffff,1.0,0.0,0.0
84bcf25ffffffff,10.0,2.0,0.0
84bcf27ffffffff,22.0,13.0,0.0
84bcf29ffffffff,261.0,75.0,0.0
84bcf2dffffffff,15.0,8.0,0.0
84bcf33ffffffff,110.0,48.0,0.0
84bcf35ffffffff,2.0,0.0,0.0
84bcf37ffffffff,1.0,0.0,0.0
84bcf3bffffffff,2.0,0.0,0.0
84bcf3dffffffff,25.0,21.0,0.0
84bcf47ffffffff,6.0,0.0,0.0
84bcf53ffffffff,27.0,8.0,0.0
84bcf59ffffffff,3.0,0.0,0.0
84bcf5bffffffff,103.0,30.0,0.0
84bcf5dffffffff,4.0,2.0,0.0
84bcf61ffffffff,18.0,3.0,0.0
84bcf63ffffffff,26.0,2.0,0.0
84bcf67ffffffff,1.0,0.0,0.0
